"HolderAddress","Quantity","PendingBalanceUpdate"
"0x1b042ab6bcba48b18eb24e4e23424bf4c10bae90","1","No"
"0x1c1f355a9b959dc583cfe602d381ac13ca85e0b2","1","No"
"0x202c05cf01d9db2b44b50ba7827a001755305591","1","No"
"0x216cd831dd293dcd7a305c4146a164c074774902","1","No"
"0x23d8a251b39770c75d0100ba07bae5a490cd08d5","1","No"
"0x2869c9913da2000c962cfb0c323d831f1d6ec42d","1","No"
"0x2922a0ca69bba1ce06aa03293553022dff843068","1","No"
"0x29fee42319a41775679a244c4804784eb133e79d","1","No"
"0x2acd5c7d45a8421ae1fa15dce68316941b64ff4e","1","No"
"0x2b3a0b7a38982988f94703fb864a7dd2ce0de731","1","No"
"0x2c42bdd62d99a27acbcf3307651e5c393eb1f631","1","No"
"0x2eabeffdd8f7af616fd7ea344acbf052884beda0","1","No"
"0x2eff9bc25386263c9184fd9db2464cd522c0adb3","1","No"
"0x2f923012fc0733e9c12e5547ff170c890b5684bb","1","No"
"0x305ed865ea96ca9b3cf28cb9ccda2b5c6e34781e","1","No"
"0x306be6069e2aeb8f80a4e48bdfd58e4f2e2768b5","1","No"
"0x307b15e1d1332b223712d65f4cb5fb198cb53039","1","No"
"0x30973e12277b5ac2f4261836ec46feaa9c75c0a1","1","No"
"0x34a71811caff3c67de056539bd177a1b10f66684","1","No"
"0x35ba0d52d05f3785a16197f48ac6f6273ab8ba60","1","No"
"0x3837bed4055a7e0d9b1f180f038786e2e6055d8b","1","No"
"0x391985fdf0f28de092027d52763621221684cadf","1","No"
"0x3a3c880f5f405341a0365f3655ddc9e879c7f03f","1","No"
"0x3a7483be794e67e003814ef77901fc06b43fa22d","1","No"
"0x3aed78197937942260928311b077965f803ac9f8","1","No"
"0x3b2372e413849c9e4e6c299d9d297d5bb98c9096","1","No"
"0x3b9f5977ece0c9953bb303f73add2da3ddae28ca","1","No"
"0x3c5de42f02debbaa235f7a28e4b992362ffee0b6","1","No"
"0x3c653766770c984ab2b4719706a39bd7a41b07ea","1","No"
"0x3d6b388095ee3ce805908d77308373b60e83c437","1","No"
"0x3d91dbb4c62883139a033a3a207bc1162dc84e1e","1","No"
"0x3e0f589d68f839c5b9e92598370e4728a193edfb","1","No"
"0x3e32d3bb8cb76db7bffef28f94201f5e17f4964b","1","No"
"0x3e9c538e97c176eacd5724b0366aeb23a80d5f53","1","No"
"0x403d86bd7f3ddd8d18d940ece1422686ef1971a0","1","No"
"0x409d78c3c581461f6f66bbe2d0eae77af45dfbca","1","No"
"0x40c14554de239a5ce74f3e7acd73d07a6935aa93","1","No"
"0x4175f951428a3c0f7fed2dc3704abc027102311d","1","No"
"0x442314916cef764d009d49b528fb8000b9c7a9d6","1","No"
"0x446c5baaf438b4b5cc4c31e49e07a6ac782c52e4","1","No"
"0x44a2b8370e893ced81f6e4770c324466c99b3ae2","1","No"
"0x469adaf766fb35f1a3c2569fe8c57a50f4b39131","1","No"
"0x47006451b5c25d4096ce8b1de1023a0ff3700b3e","1","No"
"0x4745cd2fb56eb551c1c63cf9cf959b0b3f7b2434","1","No"
"0x485ecfaa7dd79bd5568939940b798fabe1389843","1","No"
"0x4943e71e681bf92a643c13c97982319f0fa1fe98","1","No"
"0x4992eafe0c6ab214f741ea68eae130fa19b72673","1","No"
"0x4bd228b07fcc64e2a3f9163591ef2740883d3784","1","No"
"0x4c59097c37f5e1b3bb767a920ae285f3b47586d1","1","No"
"0x4c7e8ef1265a9556cdab173877edce0931ca6984","1","No"
"0x4dc9f7d2cdc6e0f43f0ce9871627b88451b2d44f","1","No"
"0x4f3215bb59dbd3a868510ebc02971570778aa360","1","No"
"0x4f4f1ef0fb9827ea671d1e6af83fd21d8383663a","1","No"
"0x4fa3766488ec2790c0edee875c52e2a438010131","1","No"
"0x532af7f344417ac42bd71ecad6c4fb8f5b9478f0","1","No"
"0x535a95120e925efd8ea5ea891836fc75f919e82b","1","No"
"0x544939e6035395de2c5bbadba2f27632ab3b8b8e","1","No"
"0x5663c57f9cc49591b9ca8ceaeb9cfed885b22867","1","No"
"0x5752f0319688b45a8e542bd471212d8325b15538","1","No"
"0x589b3e276805de6a1e14beb598f04fe53b9f92ed","1","No"
"0x5a1c76f361d057c3ce1e0b96596ab5d3a9af58ba","1","No"
"0x5ae84b226c1ce7ab6abbcbe295b306a4b91314c3","1","No"
"0x5d3f571bc4f54dc0a795e7d243d89867a67e03ae","1","No"
"0x5d8c9984863f32105f94429647d98b9921a56454","1","No"
"0x5ed0f666e6c20f5eeb2214514b56df2adc47a0b2","1","No"
"0x622f262530a74b28eec3d69eb3d7c25774711cf0","1","No"
"0x627b63da1391deac116397a09a6efc644375709e","1","No"
"0x63754677a2ee99a140e85ed93eb6bb5a0cfe665b","1","No"
"0x63d00e48a5c6c1a2c58191c303c1fdb9feab4347","1","No"
"0x64fbf8b9925827a947125cae9fbaa07d62c2d455","1","No"
"0x658f951a58d67e3b89601a2bf96b07b7a2381818","1","No"
"0x666ba96467d06663d5d6ac9991a4020c0dcd5cce","1","No"
"0x67f5d8c59c2b7046c3828c6112597b11d2002487","1","No"
"0x69192a30bb363396a0e8750c95e35f12183f5509","1","No"
"0x6a86c6b8132c58aa9642f6e01486d4e8f673767a","1","No"
"0x6bd2ec8360b9881dded20fd0e2490e417a14ae0b","1","No"
"0x6d66a6fe76df6418136e9e6f7af9fd7e76e52205","1","No"
"0x6e67ee72645e674a4bfd7d955930c3118ee6ce37","1","No"
"0x6eea934d268fa3ebb48049619428a6e07f44abee","1","No"
"0x6f8d05f5ad92778ddccad51196a599ce89587ec3","1","No"
"0x70de37fd37b43ac5beb9c20e9d4af5bbdc62feb9","1","No"
"0x76bfcd12502990cb01bfa134338e5c5bdc0f414e","1","No"
"0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d","1","No"
"0x771277672df69973def99f944b03d787673c1426","1","No"
"0x781c7871191e0a6e9699b7b1b7e18f4c9c2409c3","1","No"
"0x7862ed61be1d714c30f693d81e77224cf321593b","1","No"
"0x7b43ad5598a8f78402a298d8b7987fa5b614d0da","1","No"
"0x7ca38bac0a7c2d603e0d877f2c16e6792d7e9ee5","1","No"
"0x7dbceaa2e8c2438c8e12adf388ffc853676201d3","1","No"
"0x7e623140b82b2d53e99be56f8be6410069c77f1f","1","No"
"0x803dbab8a3d57734fe63ad7312fcf877833f5edd","1","No"
"0x80d28aff3c3e5589e17df0452cc8f7b7421a7d27","1","No"
"0x81214f6a34c6f1c1f33b42980a739e9e2afc9cfb","1","No"
"0x817adc7457a4c53a1df68158662aef57a8881770","1","No"
"0x830bfa4b7d0e6ffa5af5c44691fa603e0e04fb5d","1","No"
"0x83776793c6e23d3faee397dda7a28190f7301e13","1","No"
"0x839271ef8feba0466cea5cfae4daa991c3435e91","1","No"
"0x84dc68ddc5e0cdb79f8ddf4534157ec3a10623c4","1","No"
"0x858bab63629f8b1ba4679adc7765a6dad91d5198","1","No"
"0x85b826b5eb230d03ce1bb41ded646909bf0c3f4e","1","No"
"0x8660f13931a44704327a645b6b7af94c403d18a2","1","No"
"0x8716f73d87d5972cbc0ad0fa38f09e48aeaa1416","1","No"
"0x8848c6c4abfe9b20c0e489c918ef4099810d9d8d","1","No"
