"HolderAddress","Quantity","PendingBalanceUpdate"
"0x8ba37484b16fff196d05bb15329f61e00564d286","3","No"
"0xdcf4c52339733727f321eb3eba672a6fe4dcaf1c","3","No"
"0xbe13084cea1e3c8615f781b85b995c4d95947080","3","No"
"0x400b579a4fa28e12036700663d663e5ec9792d16","3","No"
"0x2b4bb907e9152dcd87f38e648b78d311657f8399","3","No"
"0x14456fe724567ee5b064b58ff949da2a78bb8e67","3","No"
"0xc9b38c42c8be73992849b89cf9ee2752509dd1ce","3","No"
"0x3252d7e0538341d6d58d56906c8a5f6ee32c3d05","3","No"
"0x5fe65ccabd7740671bd9e3ffb209e9f3311f6531","3","No"
"0xf1cc7c0f2cf82019dbfd54917addecc6c6a7853c","3","No"
"0x4b2b748d558c60213584ba9da84c4d62e954208d","3","No"
"0x635cbd00ce31328959368ee32c9a99f16479389c","3","No"
"0xef2c63ba3e22b892253ddb64bed3b262b8ac4f1b","3","No"
"0x5bfdf0cfc4ade055f4aa63c31d3b2558e3a5fd80","3","No"
"0x3eddfd7beb6877699a16ae0bbabec465b6a70f08","3","No"
"0x22f5eb38b3f883842c35d04dc7e03219841c03b6","3","No"
"0xcf7cf149244e32774367c4b23891156fc0367f4f","3","No"
"0xb27e7df49f860aae57eb2c20dd5eb4a0cd02625d","3","No"
"0x7fd9b9c32c7eb6c87104c2742e1ff66eb0bb41c5","3","No"
"0x2b0984e8dde55afc4c78c4ecc5ede0c6e6785133","3","No"
"0x449250a18da992f89ce0b1e9b4c33fb66df8cfe6","3","No"
"0x761599064123baf63413e5c7b84e25ed64531867","3","No"
"0xe9e329c81e828207667e8af8e6096f5db3e268ce","3","No"
"0x9f9af0e5a16cf2755e6717f8476907bdf89e47d9","3","No"
"0xe5d5b034acfe4c3164b9366e8b763adbcc5e0fd5","3","No"
"0x9189cd29916000f2854b962a11e5819ba6c7e705","3","No"
"0x02650ecf8b3ffeceeaece43aeb1975624eaa1d28","3","No"
"0xb95e97e3b136019dea2e048d584a1299fb37c3f8","3","No"
"0x6ac03e0f1f5f4bf100234618653b04f412c349da","3","No"
"0x4ccfc33e4be841a2623bd41372e7e5cb6af5e59d","3","No"
"0x5ed0f666e6c20f5eeb2214514b56df2adc47a0b2","3","No"
"0xffb3468b6861ba7044fcf61a2d976028204efc49","3","No"
"0xc46ca0d902824a753ec554b99f1492b62aea497a","3","No"
"0xc6e514bba9b7c1b5305202e437681b03de4fb158","3","No"
"0x996a299d0352a6e950f8450888915096ddee6849","3","No"
"0xfa8a880515a7fd3fbb49def78d0455276ff12738","3","No"
"0x6b04742d37fe7e61be0a12c52b43ccd4506cbfaf","3","No"
"0x7f1e7f6253dd2c64b6818fb2376f0e38e46f9ccd","3","No"
"0xef673b6546e47fb822d4053f2691217f6ecf991b","3","No"
"0x4dfc3f37a5cee7ea111e65d35ecfe61fdd10fbc5","3","No"
"0x607573032fa3c6113ad2b864b830b76c09440a77","3","No"
"0xb6a042f7779bf04880d1525a5cd60d50698c4392","3","No"
"0xf8df7f0c54acbfa74ae2a2a50fdaada855ad6394","3","No"
"0x9886afd381fe13bdd80254386025f2d599be9fd0","3","No"
"0x5164c67ee294ebb4a4a72e47e909cec052ca51f9","3","No"
"0x5a19f8ce343a848e82da2d10632f2ec364028a32","3","No"
"0x6ec34b4e58a2d9f5bc8ddd964b7b14dcaa35df7d","3","No"
"0x61f7fe0a309c1f15dff29965b0db6e6a10a2951c","3","No"
"0xcc333b589cb93d147dc4f6562fca2cbc00138efd","3","No"
"0x111c26a02ca4050684d4083d72e2a7c1dcba853f","3","No"
"0xba04f8b987ea1c7266d14eaad41773da6322ea70","3","No"
"0x808459b2b22e3f8a25b53b7073f3cf6d2539e357","3","No"
"0x629d19dd3fd1860bb9346e09c972d43a166bee6a","3","No"
"0x2f6c4c284efc99dfd04c4dc597c6062bbe453b00","3","No"
"0x60218fc75e1232f632dcb4bec447f1a9b61a9876","3","No"
"0xdaac88fcbaaa821f19793f7340bd73545d0fe007","3","No"
"0x972a4f236a2e6cde9a565eddefe72409fd950d41","3","No"
"0xec9ac199ef37d03d51e2415a279a2d64559e66a7","3","No"
"0x6de1d0a662967037170f74aacfdeccb49ccaf286","3","No"
"0x7437c58c207be117920a2ea57f5a4924385b5ad9","3","No"
"0x6a5a83bac528e1ea7c8695b50b4ef0d1e04a4987","3","No"
"0x6cd4023f69ce34da277985155858092dfb3584c1","3","No"
"0xaf2a0e46d71b4924a9e403355c2770faccb76055","3","No"
"0xe709737fb793743390f10c929750a4d7fefcf5e3","3","No"
"0xaa49c5b05352762a74974f7c2e014b906cb00334","3","No"
"0xf9f2444ae5d7fa00968c1c849f125089cd548864","3","No"
"0xd29ced4a0c758916a1b3590c30df23570536b842","3","No"
